date,open,close,high,low,volume
2024-06-24,143.3,138.31,144.59,137.65,20461300.0
2024-06-25,133.1,133.0,135.7,131.65,26448900.0
2024-06-26,136.1,138.1,138.87,135.7,26628300.0
2024-06-27,136.07,134.24,138.1,133.9,17307400.0
2024-06-28,134.1,135.98,139.94,133.85,22826300.0
2024-07-01,135.45,143.0,144.43,135.11,29649300.0
2024-07-02,143.08,143.71,145.76,140.8,22876900.0
2024-07-03,142.1,141.6,142.55,138.2,15117500.0
2024-07-04,143.9,141.11,145.45,141.11,17276700.0
2024-07-05,141.7,139.6,142.38,136.81,18038700.0
2024-07-08,144.19,142.49,145.1,140.49,20380800.0
2024-07-09,141.99,152.43,154.1,140.51,31006800.0
2024-07-10,152.1,155.63,156.07,150.68,23634500.0
2024-07-11,157.31,151.36,157.78,147.4,29084300.0
2024-07-12,146.21,148.22,149.07,144.1,20031200.0
2024-07-15,146.1,147.68,149.47,143.4,17939700.0
2024-07-16,147.78,146.22,148.58,141.9,25208600.0
2024-07-17,145.08,139.81,145.57,138.53,28992300.0
2024-07-18,134.11,138.1,138.61,131.35,33790900.0
2024-07-19,135.3,133.08,137.4,133.06,22467100.0
2024-07-22,132.1,132.7,134.6,130.24,20627100.0
2024-07-23,135.1,129.02,135.18,129.0,20271800.0
2024-07-24,127.61,128.44,133.6,127.29,22128900.0
2024-07-25,124.8,120.37,125.48,118.95,34355400.0
2024-07-26,120.81,122.35,123.9,119.17,22474500.0
2024-07-29,122.09,127.69,129.41,121.26,26996300.0
2024-07-30,126.1,125.76,127.58,123.78,15853900.0
2024-07-31,124.48,127.6,128.1,121.2,28132700.0
2024-08-01,132.6,128.0,133.55,127.61,27979200.0
2024-08-02,120.48,117.08,122.32,116.78,37967600.0
2024-08-05,111.14,108.22,114.9,107.09,47058900.0
2024-08-06,113.0,112.58,115.34,111.02,33381800.0
2024-08-07,111.1,111.42,114.1,110.1,20635300.0
2024-08-08,108.1,108.6,110.39,107.1,20445200.0
2024-08-09,111.1,110.63,113.1,110.38,25518200.0
2024-08-12,110.45,111.45,113.5,110.45,17529000.0
2024-08-13,113.1,115.04,116.59,112.2,25479600.0
2024-08-14,118.12,113.88,118.6,113.88,20635500.0
2024-08-15,113.86,113.2,115.02,111.9,14976300.0
2024-08-16,116.3,118.06,119.99,116.3,27506300.0
2024-08-19,119.3,119.74,121.75,117.55,18725400.0
2024-08-20,122.09,119.79,123.28,119.35,16960500.0
2024-08-21,118.3,120.32,121.87,118.1,13381500.0
2024-08-22,120.56,119.49,121.37,118.57,10673500.0
2024-08-23,119.09,118.02,119.58,116.6,12275400.0
2024-08-26,119.9,112.44,120.47,110.96,26366300.0
2024-08-27,111.61,111.35,113.68,109.82,16377600.0
2024-08-28,111.1,110.66,113.61,109.33,14895200.0
2024-08-29,104.87,104.74,105.6,100.4,37485100.0
2024-08-30,104.52,107.0,109.0,104.43,31259500.0
2024-09-02,106.65,102.23,107.47,102.1,22085800.0
2024-09-03,102.25,103.41,104.21,101.3,13014900.0
2024-09-04,97.1,100.0,101.26,96.1,31225900.0
2024-09-05,99.99,99.77,102.11,98.51,18634600.0
2024-09-06,99.1,97.52,100.31,97.29,14485600.0
2024-09-09,96.7,100.1,100.4,95.86,19469600.0
2024-09-10,100.3,104.53,106.83,99.44,33098800.0
2024-09-11,106.48,104.28,107.25,103.66,19611600.0
2024-09-12,109.1,106.1,110.1,106.0,22198400.0
2024-09-13,106.4,114.04,114.8,106.37,35284000.0
2024-09-18,112.1,111.74,114.32,111.11,15117600.0
2024-09-19,112.22,108.13,112.69,104.76,27338500.0
2024-09-20,110.0,107.1,110.6,106.28,16076300.0
2024-09-23,106.28,107.0,109.31,105.59,12615300.0
2024-09-24,107.23,120.26,120.27,107.23,36020700.0
2024-09-25,123.79,120.09,124.6,119.71,28631200.0
2024-09-26,121.11,127.78,128.08,119.8,26839000.0
2024-09-27,126.89,131.7,135.78,124.16,49555500.0
2024-09-30,134.1,152.96,153.6,130.1,61306500.0
2024-10-08,183.9,183.93,183.93,159.8,74989300.0
2024-10-09,173.21,164.5,183.67,161.6,65754800.0
2024-10-10,166.3,160.81,167.79,155.1,46360900.0
2024-10-11,157.11,157.74,166.4,154.79,35176100.0
2024-10-14,157.1,160.1,160.68,150.45,42267400.0
2024-10-15,159.1,155.9,165.16,155.78,32637400.0
2024-10-16,149.96,146.8,152.83,145.76,37880500.0
2024-10-17,149.1,148.6,151.6,146.85,25106700.0
2024-10-18,148.1,166.1,175.1,147.76,58646400.0
2024-10-21,164.5,163.07,169.9,157.21,54772700.0
2024-10-22,167.1,168.1,168.43,161.6,40726400.0
2024-10-23,158.1,154.26,160.72,153.8,60557900.0
2024-10-24,152.95,155.2,164.08,152.6,44036400.0
2024-10-25,156.99,154.46,157.91,151.75,38942600.0
2024-10-28,154.47,148.64,154.85,146.2,40852100.0
2024-10-29,146.0,141.57,146.1,141.17,49801500.0
2024-10-30,141.1,139.35,143.6,137.42,36838900.0
2024-10-31,138.1,141.12,144.38,136.9,37454100.0
2024-11-01,139.58,138.83,143.96,137.61,29520800.0
2024-11-04,140.09,141.25,145.0,139.09,26075200.0
2024-11-05,141.25,146.39,146.93,140.6,44324000.0
2024-11-06,146.45,141.0,147.3,140.11,41890800.0
2024-11-07,137.07,143.18,145.88,134.46,42156300.0
2024-11-08,145.61,140.31,149.32,140.31,49400000.0
2024-11-11,139.1,143.0,145.3,136.12,43402400.0
2024-11-12,143.11,145.6,148.87,140.61,54581600.0
2024-11-13,144.62,154.4,156.18,142.2,67028100.0
2024-11-14,152.85,146.91,154.67,146.19,39636100.0
2024-11-15,146.91,138.6,150.98,138.3,37995500.0
2024-11-18,137.1,130.11,138.06,128.98,40771600.0
2024-11-19,131.43,132.9,134.77,127.97,29837100.0
2024-11-20,133.59,136.24,139.59,133.48,33693800.0
2024-11-21,134.11,131.9,136.4,129.35,32328500.0
2024-11-22,131.9,130.38,137.08,129.88,30118800.0
2024-11-25,130.6,123.1,131.9,120.6,43013700.0
2024-11-26,122.1,125.14,127.1,121.6,31049700.0
2024-11-27,124.1,126.79,128.59,122.51,24617600.0
2024-11-28,125.52,122.89,125.99,122.4,25241200.0
2024-11-29,123.1,124.83,127.96,122.63,28490500.0
2024-12-02,126.09,130.13,132.26,125.55,34766300.0
2024-12-03,130.1,128.1,131.3,126.98,19942200.0
2024-12-04,127.68,126.12,129.48,125.4,18563300.0
2024-12-05,127.21,129.94,132.56,127.05,31761100.0
2024-12-06,130.16,129.61,132.3,128.89,20295600.0
2024-12-09,129.65,123.2,129.69,121.51,37629100.0
2024-12-10,126.95,121.25,126.96,119.62,45022500.0
2024-12-11,120.1,123.23,124.29,118.21,32730700.0
2024-12-12,123.1,128.27,129.72,122.98,45017400.0
2024-12-13,128.1,125.2,129.48,123.26,34654600.0
2024-12-16,126.07,120.9,126.33,120.38,29185500.0
2024-12-17,121.1,124.09,128.57,120.65,41261400.0
2024-12-18,125.3,121.53,125.6,120.76,26538900.0
2024-12-19,120.28,125.14,125.63,119.9,31095900.0
2024-12-20,124.41,125.2,128.09,124.41,29491000.0
2024-12-23,127.6,130.69,133.86,126.38,52194900.0
2024-12-24,131.11,129.71,132.3,126.28,35099300.0
2024-12-25,129.32,133.09,136.04,128.79,36355900.0
2024-12-26,133.97,138.9,139.6,131.66,42898200.0
2024-12-27,139.21,134.95,139.66,133.83,33332200.0
2024-12-30,136.1,129.28,136.4,128.18,36501500.0
2024-12-31,129.06,121.61,129.1,121.6,39387700.0
2025-01-02,120.9,120.21,123.9,118.8,26859600.0
2025-01-03,120.61,121.11,122.8,119.1,26789700.0
2025-01-06,122.98,123.59,126.38,122.6,26393200.0
2025-01-07,124.46,126.45,126.7,121.7,29200600.0
2025-01-08,123.98,122.32,124.0,119.82,28637100.0
2025-01-09,121.11,119.61,121.8,119.58,29351000.0
2025-01-10,119.54,111.23,119.54,110.9,53030300.0
2025-01-13,108.3,108.9,112.18,107.79,35746700.0
2025-01-14,109.0,112.45,112.6,106.88,38343400.0
2025-01-15,111.31,108.64,111.48,108.33,29329700.0
2025-01-16,109.98,117.59,118.47,108.8,71047800.0
2025-01-17,118.1,115.0,118.68,113.25,44653900.0
2025-01-20,116.06,117.26,119.5,115.94,39065200.0
2025-01-21,120.1,117.66,121.06,116.48,38273900.0
2025-01-22,119.98,130.1,132.05,119.7,84480300.0
2025-01-23,130.68,125.85,132.77,125.41,60842000.0
2025-01-24,125.24,126.35,128.06,124.34,41111600.0
2025-01-27,121.1,112.92,121.1,112.92,68194200.0
2025-02-05,107.1,96.35,107.1,93.92,97108100.0
2025-02-06,98.89,99.1,99.38,96.13,65465800.0
2025-02-07,100.1,105.88,107.5,99.81,76269900.0
2025-02-10,108.76,108.72,109.57,105.91,50515200.0
2025-02-11,109.12,109.6,111.98,107.7,43879500.0
2025-02-12,108.8,110.0,110.09,108.1,35424600.0
2025-02-13,109.1,106.22,109.43,106.16,39435000.0
2025-02-14,107.87,105.53,109.43,104.15,36238900.0
2025-02-17,106.71,113.66,115.96,106.7,71522400.0
2025-02-18,112.51,111.69,115.08,111.12,45956200.0
2025-02-19,112.25,112.34,112.76,109.56,37706400.0
2025-02-20,112.31,112.54,114.34,110.71,35373000.0
2025-02-21,113.99,116.83,118.8,112.9,57448600.0
2025-02-24,116.1,112.6,116.1,112.11,52055400.0
2025-02-25,109.11,109.45,111.22,108.6,45792800.0
2025-02-26,108.86,110.32,110.46,106.11,49434000.0
2025-02-27,111.9,106.28,112.93,105.63,52782100.0
2025-02-28,101.1,98.97,102.07,98.32,55544100.0
2025-03-03,100.54,100.87,102.58,98.22,42604000.0
2025-03-04,96.38,100.56,101.38,95.9,32135300.0
2025-03-05,101.08,101.56,103.07,100.49,25224900.0
2025-03-06,102.1,103.27,104.58,100.9,40955900.0
2025-03-07,101.87,100.34,101.89,99.96,32776800.0
2025-03-10,100.34,100.48,101.2,99.1,24064000.0
2025-03-11,98.1,99.88,99.91,97.5,20560000.0
2025-03-12,100.8,100.46,101.68,99.91,25600900.0
2025-03-13,101.85,100.59,102.98,99.9,27143600.0
2025-03-14,100.1,102.09,102.87,99.4,36706400.0
2025-03-17,103.1,102.36,103.91,102.1,26441500.0
2025-03-18,102.33,106.96,107.97,100.91,65239600.0
2025-03-19,104.78,103.08,104.78,102.88,35279100.0
2025-03-20,103.4,103.1,104.6,102.91,19889300.0
2025-03-21,102.42,100.55,103.06,100.21,22733300.0
2025-03-24,100.22,100.98,102.05,99.42,22978500.0
2025-03-25,101.79,100.1,102.9,100.03,20722300.0
2025-03-26,100.04,99.18,100.57,99.17,15909200.0
2025-03-27,97.68,97.22,98.58,95.62,24205900.0
2025-03-28,97.1,95.51,97.22,95.51,20128500.0
2025-03-31,95.1,96.74,97.08,94.79,18250700.0
2025-04-01,97.13,96.71,97.49,96.34,12295900.0
2025-04-02,96.98,97.86,99.48,96.42,21827900.0
2025-04-03,94.98,91.98,96.06,91.53,42498500.0
2025-04-07,78.2,73.2,80.6,73.2,61630700.0
2025-04-08,73.29,70.38,74.86,68.57,69279200.0
2025-04-09,68.08,70.09,71.64,65.3,59550100.0
2025-04-10,78.28,75.59,79.6,75.2,70926900.0
2025-04-11,74.1,76.47,77.38,74.01,42893700.0
2025-04-14,79.1,79.64,82.6,79.0,54892700.0
2025-04-15,79.25,78.27,79.48,77.39,24980100.0
2025-04-16,76.63,76.09,76.81,74.76,26670100.0
2025-04-17,75.19,75.71,76.95,75.19,18492500.0
2025-04-18,75.71,77.24,77.37,75.65,25754800.0
2025-04-21,78.53,79.29,80.36,77.25,33202800.0
2025-04-22,78.1,78.17,78.68,77.21,23616400.0
2025-04-23,80.2,81.62,83.44,78.98,60823400.0
2025-04-24,81.1,79.43,82.26,79.36,30617400.0
2025-04-25,80.6,83.37,85.09,80.6,64475800.0
2025-04-28,83.37,81.49,83.62,81.31,31121700.0
2025-04-29,81.45,81.19,82.33,80.52,20764700.0
2025-04-30,81.35,81.59,82.2,80.51,22442100.0
2025-05-06,83.27,84.75,85.29,83.25,34750100.0
2025-05-07,86.86,84.75,87.14,83.74,31463600.0
2025-05-08,86.96,94.59,96.1,86.23,99173500.0
2025-05-09,92.79,92.9,94.56,92.1,42305500.0
2025-05-12,96.9,95.37,97.16,93.2,46825000.0
2025-05-13,98.9,94.53,98.9,94.51,52215700.0
2025-05-14,96.15,96.49,99.19,96.15,54556400.0
2025-05-15,96.1,92.22,96.18,92.2,43482000.0
2025-05-16,91.5,95.93,97.58,91.31,52169500.0
2025-05-19,94.79,93.38,95.5,93.32,30567100.0
2025-05-20,93.39,94.06,95.28,92.5,26424300.0
2025-05-21,93.73,93.83,95.4,92.75,26224200.0
2025-05-22,93.1,92.56,94.88,92.5,23977500.0
2025-05-23,92.51,89.97,93.46,89.8,27309900.0
2025-05-26,90.09,90.46,91.09,88.96,18761600.0
2025-05-27,89.09,88.26,90.28,86.98,27821900.0
2025-05-28,89.1,90.72,91.09,89.1,30626100.0
2025-05-29,91.7,93.04,94.69,91.38,42242200.0
2025-05-30,91.88,91.65,92.48,90.61,21296600.0
2025-06-03,90.6,89.86,91.32,89.85,18333000.0
2025-06-04,91.09,95.4,96.07,91.09,61162500.0
2025-06-05,95.4,100.98,101.68,94.6,67768000.0
2025-06-06,100.1,101.55,102.55,99.35,46803800.0
2025-06-09,103.41,106.65,109.26,103.21,72691600.0
2025-06-10,106.2,105.87,107.83,104.71,47918700.0
2025-06-11,108.1,106.08,109.08,105.18,34304400.0
2025-06-12,105.2,114.1,117.3,105.1,86486900.0
2025-06-13,112.61,114.75,115.99,112.08,47488900.0
2025-06-16,115.02,118.67,121.55,115.0,59369900.0
2025-06-17,119.11,117.46,120.3,116.0,35823700.0
2025-06-18,116.61,123.16,123.7,114.2,67826300.0
2025-06-19,123.16,126.9,129.39,122.2,62573500.0
2025-06-20,128.6,128.1,129.78,123.37,49300500.0
2025-06-23,125.9,125.69,127.93,121.28,53502400.0
2025-06-24,126.98,123.85,128.57,122.9,45000600.0
2025-06-25,125.6,124.33,127.29,121.8,49245700.0
2025-06-26,126.2,128.3,131.78,125.68,59978700.0
2025-06-27,127.77,137.0,138.87,125.16,66277900.0
2025-06-30,140.1,144.46,145.2,136.61,75214400.0
2025-07-01,142.19,143.9,145.38,141.35,31959100.0
2025-07-02,141.1,137.53,141.2,136.73,36577100.0
2025-07-03,140.07,140.86,142.44,138.09,38397900.0
2025-07-04,141.71,138.05,143.78,137.15,41874500.0
2025-07-07,136.1,133.75,138.37,128.81,57520400.0
2025-07-08,133.36,143.48,143.86,132.42,53224100.0
2025-07-09,143.6,143.9,147.96,142.65,41509600.0
2025-07-10,145.12,145.19,147.28,140.6,43540400.0
2025-07-11,143.34,143.88,146.48,141.15,31098900.0
2025-07-14,142.93,148.42,149.1,142.93,38853200.0
2025-07-15,153.9,173.41,173.59,153.9,92406400.0
2025-07-16,178.4,169.36,180.57,168.27,90585200.0
2025-07-17,167.79,175.45,177.59,167.77,60463100.0
2025-07-18,179.78,179.22,190.61,177.6,61156200.0
2025-07-21,178.49,186.55,187.0,175.78,59683500.0
2025-07-22,185.7,183.04,195.7,180.0,59291300.0
2025-07-23,177.6,184.78,186.48,174.6,40578400.0
2025-07-24,189.1,183.8,191.56,180.27,44208000.0
2025-07-25,184.6,183.82,188.5,183.11,28787700.0
2025-07-28,184.6,190.47,191.83,182.8,43894800.0
2025-07-29,196.61,208.53,209.59,196.61,58440400.0
2025-07-30,205.66,209.2,210.4,202.19,39050600.0
2025-07-31,219.6,216.21,227.2,214.53,64406600.0
2025-08-01,211.12,209.23,219.48,206.23,47594700.0
2025-08-04,206.13,207.02,208.94,203.1,33083700.0
2025-08-05,215.1,209.52,216.97,202.1,41413800.0
2025-08-06,205.31,209.12,212.18,205.21,25530200.0
2025-08-07,209.12,207.06,214.6,195.8,45307700.0
2025-08-08,205.6,207.9,212.48,203.6,32731500.0
2025-08-11,208.6,213.35,219.1,208.59,35076300.0
2025-08-12,213.6,224.28,224.99,211.6,43082900.0
2025-08-13,225.35,250.6,251.56,222.6,55126500.0
2025-08-14,245.0,238.07,246.69,238.0,40760100.0
2025-08-15,240.07,236.65,244.05,233.71,35054100.0
2025-08-18,240.22,258.6,266.6,236.68,46985000.0
2025-08-19,258.6,274.1,276.18,257.5,40978900.0
2025-08-20,260.59,266.39,267.6,256.01,40819700.0
2025-08-21,271.4,263.82,273.2,254.7,39443600.0
2025-08-22,257.71,277.5,279.48,257.6,38258200.0
2025-08-25,286.6,318.6,318.6,286.6,49806100.0
2025-08-26,312.2,312.6,321.4,304.6,36191900.0
2025-08-27,318.6,323.7,344.5,309.91,61074600.0
2025-08-28,321.47,357.63,358.18,321.05,58391600.0
2025-08-29,350.6,353.52,366.3,343.57,49033300.0
2025-09-01,371.35,404.7,412.4,362.6,59865100.0
2025-09-02,400.62,382.6,418.2,372.47,78412700.0
2025-09-03,390.6,424.79,428.59,377.7,71235200.0
2025-09-04,434.6,367.74,446.6,362.48,93905700.0
2025-09-05,376.62,405.6,417.48,360.32,79255100.0
2025-09-08,392.6,368.59,392.6,342.6,74111600.0
2025-09-09,363.62,357.89,371.21,345.6,48063100.0
2025-09-10,376.6,383.6,394.08,369.18,62010200.0
2025-09-11,400.79,438.57,442.59,400.79,65680200.0
2025-09-12,415.6,420.69,430.59,408.6,47250600.0
2025-09-15,408.6,406.62,418.57,396.24,35752500.0
2025-09-16,408.63,410.02,420.57,394.82,44253300.0
2025-09-17,403.6,404.8,411.58,389.71,32431600.0
2025-09-18,392.81,408.0,428.59,387.81,56160800.0
2025-09-19,414.0,420.1,423.6,398.63,46653600.0
2025-09-22,415.89,416.6,420.4,393.28,41268500.0
2025-09-23,445.61,432.89,455.61,416.6,53444000.0
2025-09-24,414.61,422.1,433.6,408.6,39338600.0
2025-09-25,414.61,433.2,441.56,402.6,50559200.0
2025-09-26,427.65,412.3,440.9,412.3,35111800.0
2025-09-29,408.72,415.35,431.77,401.69,42905900.0
2025-09-30,417.11,402.28,433.6,396.66,39289300.0
2025-10-09,417.6,397.41,425.26,396.28,39090900.0
2025-10-10,397.61,388.6,406.4,379.61,38428600.0
2025-10-13,368.0,375.99,381.0,360.8,40931300.0
2025-10-14,384.0,345.1,384.94,343.0,51433900.0
2025-10-15,344.0,353.12,356.0,336.0,35317300.0
2025-10-16,350.14,365.97,378.3,349.03,34256800.0
2025-10-17,366.17,372.6,380.91,359.0,46763600.0
2025-10-20,407.19,402.0,420.21,394.58,60155100.0
2025-10-21,409.0,440.5,450.48,404.0,56517900.0
2025-10-22,435.09,443.3,456.5,435.09,39749900.0
2025-10-23,440.08,439.88,442.0,424.7,27601100.0
2025-10-24,449.0,493.0,494.65,436.1,49102500.0
2025-10-27,502.98,507.94,514.0,494.56,45072400.0
2025-10-28,502.3,512.0,535.0,500.0,41796100.0
2025-10-29,537.01,519.72,541.01,505.16,41727100.0
2025-10-30,515.51,513.74,537.0,508.0,45331000.0
2025-10-31,502.0,472.01,508.0,471.0,56301300.0
2025-11-03,469.67,479.0,482.4,456.51,39840900.0
2025-11-04,488.6,476.8,503.29,472.88,36085400.0
2025-11-05,461.02,476.01,479.0,457.79,26408800.0
2025-11-06,487.0,495.88,506.88,481.27,37325100.0
2025-11-07,490.0,489.05,498.79,478.0,24310000.0
2025-11-10,487.88,489.0,494.88,459.0,35211100.0
2025-11-11,492.68,467.05,498.66,463.0,32513100.0
2025-11-12,458.63,490.75,491.39,449.01,42302200.0
2025-11-13,488.28,480.0,488.28,469.01,31331700.0
2025-11-14,464.18,461.82,472.88,453.22,24727300.0
2025-11-17,474.2,482.2,487.64,467.4,28246600.0
2025-11-18,473.7,471.91,489.8,469.01,24067900.0
2025-11-19,471.43,487.6,498.7,471.0,33786500.0
2025-11-20,514.0,491.0,521.38,489.33,35352200.0
2025-11-21,471.99,463.01,482.0,459.0,41412300.0
2025-11-24,469.0,455.8,475.99,435.96,46425800.0
2025-11-25,476.01,478.66,493.8,469.01,43936500.0
2025-11-26,474.2,542.22,555.88,469.4,62895100.0
2025-11-27,536.0,523.0,557.77,522.36,43732800.0
2025-11-28,526.2,513.5,528.8,507.6,32465700.0
2025-12-01,523.0,537.0,545.5,514.0,37286700.0
2025-12-02,541.0,541.0,550.13,534.5,27161500.0
2025-12-03,539.54,522.73,557.58,521.11,36832800.0
2025-12-04,516.37,534.5,535.53,511.34,26319400.0
2025-12-05,538.53,536.05,544.0,524.0,28282600.0
2025-12-08,542.0,569.0,584.0,538.0,40822400.0
2025-12-09,569.09,605.0,612.0,567.54,37129300.0
2025-12-10,608.06,615.0,619.0,588.5,30209400.0
2025-12-11,609.0,585.81,626.11,584.91,36353100.0
2025-12-12,586.0,581.0,602.88,569.22,46878900.0
2025-12-15,569.0,569.86,587.0,567.0,30098700.0
2025-12-16,567.8,550.79,574.0,544.01,27970200.0
2025-12-17,556.0,588.98,591.07,555.66,32357000.0
2025-12-18,575.99,570.2,578.87,562.43,24162900.0
2025-12-19,582.34,570.7,586.0,569.28,22442900.0
2025-12-22,589.01,616.5,621.0,589.01,39441200.0
2025-12-23,624.0,620.0,627.99,613.0,23364200.0
2025-12-24,626.64,633.4,637.0,616.6,23509100.0
2025-12-25,644.0,638.8,657.8,617.41,25938700.0
